,labels
42424,4
42425,4
42426,4
42427,4
42428,4
42429,4
42430,4
42431,4
42432,4
42433,4
42434,4
42435,4
42436,4
42437,4
42438,4
42439,4
42440,4
42441,4
42442,4
42443,4
42444,4
42445,4
42446,4
42447,4
42448,4
42449,4
42450,4
42451,4
42452,4
42453,4
42454,4
42455,4
42456,4
42457,4
42458,4
42459,4
42460,4
42461,4
42462,4
42463,4
42464,4
42465,4
42466,4
42467,4
42468,4
42469,4
42470,4
42471,4
42472,4
42473,4
42474,4
42475,4
42476,4
42477,4
42478,4
42479,4
42480,4
42481,4
42482,4
42483,4
42484,4
42485,4
42486,4
42487,4
42488,4
42489,4
42490,4
42491,4
42492,4
42493,4
42494,4
42495,4
42496,4
42497,4
42498,4
42499,4
42500,4
42501,4
42502,4
42503,4
42504,4
42505,4
42506,4
42507,4
42508,4
42509,4
42510,4
42511,4
42512,4
42513,4
42514,4
42515,4
42516,4
42517,4
42518,4
42519,4
42520,4
42521,4
42522,4
42523,4
42524,4
42525,4
42526,4
42527,4
42528,4
42529,4
42530,4
42531,4
42532,4
42533,4
42534,4
42535,4
42536,4
42537,4
42538,4
42539,4
42540,4
42541,4
42542,4
42543,4
42544,4
42545,4
42546,4
42547,4
42548,4
42549,4
42550,4
42551,4
42552,4
42553,4
42554,4
42555,4
42556,4
42557,4
42558,4
42559,4
42560,4
42561,4
42562,4
42563,4
42564,4
42565,4
42566,4
42567,4
42568,4
42569,4
42570,4
42571,4
42572,4
42573,4
42574,4
42575,4
42576,4
42577,4
42578,4
42579,4
42580,4
42581,4
42582,4
42583,4
42584,4
42585,4
42586,4
42587,4
42588,4
42589,4
42590,4
42591,4
42592,4
42593,4
42594,4
42595,4
42596,4
42597,4
42598,4
42599,4
42600,4
42601,4
42602,4
42603,4
42604,4
42605,4
42606,4
42607,4
42608,4
42609,4
42610,4
42611,4
42612,4
42613,4
42614,4
42615,4
42616,4
42617,4
42618,4
42619,4
42620,4
42621,4
42622,4
42623,4
42624,4
42625,4
42626,4
42627,4
42628,4
42629,4
42630,4
42631,4
42632,4
42633,4
42634,4
42635,4
42636,4
42637,4
42638,4
42639,4
42640,4
42641,4
42642,4
42643,4
42644,4
42645,4
42646,4
42647,4
42648,4
42649,4
42650,4
42651,4
42652,4
42653,4
42654,4
42655,4
42656,4
42657,4
42658,4
42659,4
42660,4
42661,4
42662,4
42663,4
42664,4
42665,4
42666,4
42667,4
42668,4
42669,4
42670,4
42671,4
42672,4
42673,4
42674,4
42675,4
42676,4
42677,4
42678,4
42679,4
42680,4
42681,4
42682,4
42683,4
42684,4
42685,4
42686,4
42687,4
42688,4
42689,4
42690,4
42691,4
42692,4
42693,4
42694,4
42695,4
42696,4
42697,4
42698,4
42699,4
42700,4
42701,4
42702,4
42703,4
42704,4
42705,4
42706,4
42707,4
42708,4
42709,4
42710,4
42711,4
42712,4
42713,4
42714,4
42715,4
42716,4
42717,4
42718,4
42719,4
42720,4
42721,4
42722,4
42723,4
42724,4
42725,4
42726,4
42727,4
42728,4
42729,4
42730,4
42731,4
42732,4
42733,4
42734,4
42735,4
42736,4
42737,4
42738,4
42739,4
42740,4
42741,4
42742,4
42743,4
42744,4
42745,4
42746,4
42747,4
42748,4
42749,4
42750,4
42751,4
42752,4
42753,4
42754,4
42755,4
42756,4
42757,4
42758,4
42759,4
42760,4
42761,4
42762,4
42763,4
42764,4
42765,4
42766,4
42767,4
42768,4
42769,4
42770,4
42771,4
42772,4
42773,4
42774,4
42775,4
42776,4
42777,4
42778,4
42779,4
42780,4
42781,4
42782,4
42783,4
42784,4
42785,4
42786,4
42787,4
42788,4
42789,4
42790,4
42791,4
42792,4
42793,4
42794,4
42795,4
42796,4
42797,4
42798,4
42799,4
42800,4
42801,4
42802,4
42803,4
42804,4
42805,4
42806,4
42807,4
42808,4
42809,4
42810,4
42811,4
42812,4
42813,4
42814,4
42815,4
42816,4
42817,4
42818,4
42819,4
42820,4
42821,4
42822,4
42823,4
42824,4
42825,4
42826,4
42827,4
42828,4
42829,4
42830,4
42831,4
42832,4
42833,4
42834,4
42835,4
42836,4
42837,4
42838,4
42839,4
42840,4
42841,4
42842,4
42843,4
42844,4
42845,4
42846,4
42847,4
42848,4
42849,4
42850,4
42851,4
42852,4
42853,4
42854,4
42855,4
42856,4
42857,4
42858,4
42859,4
42860,4
42861,4
42862,4
42863,4
42864,4
42865,4
42866,4
42867,4
42868,4
42869,4
42870,4
42871,4
42872,4
42873,4
42874,4
42875,4
42876,4
42877,4
42878,4
42879,4
42880,4
42881,4
42882,4
42883,4
42884,4
42885,4
42886,4
42887,4
42888,4
42889,4
42890,4
42891,4
42892,4
42893,4
42894,4
42895,4
42896,4
42897,4
42898,4
42899,4
42900,4
42901,4
42902,4
42903,4
42904,4
42905,4
42906,4
42907,4
42908,4
42909,4
42910,4
42911,4
42912,4
42913,4
42914,4
42915,4
42916,4
42917,4
42918,4
42919,4
42920,4
42921,4
42922,4
42923,4
42924,4
42925,4
42926,4
42927,4
42928,4
42929,4
42930,4
42931,4
42932,4
42933,4
42934,4
42935,4
42936,4
42937,4
42938,4
42939,4
42940,4
42941,4
42942,4
42943,4
42944,4
42945,4
42946,4
42947,4
42948,4
42949,4
42950,4
42951,4
42952,4
42953,4
42954,4
42955,4
42956,4
42957,4
42958,4
42959,4
42960,4
42961,4
42962,4
42963,4
42964,4
42965,4
42966,4
42967,4
42968,4
42969,4
42970,4
42971,4
42972,4
42973,4
42974,4
42975,4
42976,4
42977,4
42978,4
42979,4
42980,4
42981,4
42982,4
42983,4
42984,4
42985,4
42986,4
42987,4
42988,4
42989,4
42990,4
42991,4
42992,4
42993,4
42994,4
42995,4
42996,4
42997,4
42998,4
42999,4
43000,4
43001,4
43002,4
43003,4
43004,4
43005,4
43006,4
43007,4
43008,4
43009,4
43010,4
43011,4
43012,4
43013,4
43014,4
43015,4
43016,4
43017,4
43018,4
43019,4
43020,4
43021,4
43022,4
43023,4
43024,4
43025,4
43026,4
43027,4
43028,4
43029,4
43030,4
43031,4
43032,4
43033,4
43034,4
43035,4
43036,4
43037,4
43038,4
43039,4
43040,4
43041,4
43042,4
43043,4
43044,4
43045,4
43046,4
43047,4
43048,4
43049,4
43050,4
43051,4
43052,4
43053,4
43054,4
43055,4
43056,4
43057,4
43058,4
43059,4
43060,4
43061,4
43062,4
43063,4
43064,4
43065,4
43066,4
43067,4
43068,4
43069,4
43070,4
43071,4
43072,4
43073,4
43074,4
43075,4
43076,4
43077,4
43078,4
43079,4
43080,4
43081,4
43082,4
43083,4
43084,4
43085,4
43086,4
43087,4
43088,4
43089,4
43090,4
43091,4
43092,4
43093,4
43094,4
43095,4
43096,4
43097,4
43098,4
43099,4
43100,4
43101,4
43102,4
43103,4
43104,4
43105,4
43106,4
43107,4
43108,4
43109,4
43110,4
43111,4
43112,4
43113,4
43114,4
43115,4
43116,4
43117,4
43118,4
43119,4
43120,4
43121,4
43122,4
43123,4
43124,4
43125,4
43126,4
43127,4
43128,4
43129,4
43130,4
43131,4
43132,4
43133,4
43134,4
43135,4
43136,4
43137,4
43138,4
43139,4
43140,4
43141,4
43142,4
43143,4
43144,4
43145,4
43146,4
43147,4
43148,4
43149,4
43150,4
43151,4
43152,4
43153,4
43154,4
43155,4
43156,4
43157,4
43158,4
43159,4
43160,4
43161,4
43162,4
43163,4
43164,4
43165,4
43166,4
43167,4
43168,4
43169,4
43170,4
43171,4
43172,4
43173,4
43174,4
43175,4
43176,4
43177,4
43178,4
43179,4
43180,4
43181,4
43182,4
43183,4
43184,4
43185,4
43186,4
43187,4
43188,4
43189,4
43190,4
43191,4
43192,4
43193,4
43194,4
43195,4
43196,4
43197,4
43198,4
43199,4
43200,4
43201,4
43202,4
43203,4
43204,4
43205,4
43206,4
43207,4
43208,4
43209,4
43210,4
43211,4
43212,4
43213,4
43214,4
43215,4
43216,4
43217,4
43218,4
43219,4
43220,4
43221,4
43222,4
43223,4
43224,4
43225,4
43226,4
43227,4
43228,4
43229,4
43230,4
43231,4
43232,4
43233,4
43234,4
43235,4
43236,4
43237,4
43238,4
43239,4
43240,4
43241,4
43242,4
43243,4
43244,4
43245,4
43246,4
43247,4
43248,4
43249,4
43250,4
43251,4
43252,4
43253,4
43254,4
43255,4
43256,4
43257,4
43258,4
43259,4
43260,4
43261,4
43262,4
43263,4
43264,4
43265,4
43266,4
43267,4
43268,4
43269,4
43270,4
43271,4
43272,4
43273,4
43274,4
43275,4
43276,4
43277,4
43278,4
43279,4
43280,4
43281,4
43282,4
43283,4
43284,4
43285,4
43286,4
43287,4
43288,4
43289,4
43290,4
43291,4
43292,4
43293,4
43294,4
43295,4
43296,4
43297,4
43298,4
43299,4
43300,4
43301,4
43302,4
43303,4
43304,4
43305,4
43306,4
43307,4
43308,4
43309,4
43310,4
43311,4
43312,4
43313,4
43314,4
43315,4
43316,4
43317,4
43318,4
43319,4
43320,4
43321,4
43322,4
43323,4
43324,4
43325,4
43326,4
43327,4
43328,4
43329,4
43330,4
43331,4
43332,4
43333,4
43334,4
43335,4
43336,4
43337,4
43338,4
43339,4
43340,4
43341,4
43342,4
43343,4
43344,4
43345,4
43346,4
43347,4
43348,4
43349,4
43350,4
43351,4
43352,4
43353,4
43354,4
43355,4
43356,4
43357,4
43358,4
43359,4
43360,4
43361,4
43362,4
43363,4
43364,4
43365,4
43366,4
43367,4
43368,4
43369,4
43370,4
43371,4
43372,4
43373,4
43374,4
43375,4
43376,4
43377,4
43378,4
43379,4
43380,4
43381,4
43382,4
43383,4
43384,4
43385,4
43386,4
43387,4
43388,4
43389,4
43390,4
43391,4
43392,4
43393,4
43394,4
43395,4
43396,4
43397,4
43398,4
43399,4
43400,4
43401,4
43402,4
43403,4
43404,4
43405,4
43406,4
43407,4
43408,4
43409,4
43410,4
43411,4
43412,4
43413,4
43414,4
43415,4
43416,4
43417,4
43418,4
43419,4
43420,4
43421,4
43422,4
43423,4
43424,4
43425,4
43426,4
43427,4
43428,4
43429,4
43430,4
43431,4
43432,4
43433,4
43434,4
43435,4
43436,4
43437,4
43438,4
43439,4
43440,4
43441,4
43442,4
43443,4
43444,4
43445,4
43446,4
43447,4
43448,4
43449,4
43450,4
43451,4
43452,4
43453,4
43454,4
43455,4
43456,4
43457,4
43458,4
43459,4
43460,4
43461,4
43462,4
43463,4
43464,4
43465,4
43466,4
43467,4
43468,4
43469,4
43470,4
43471,4
43472,4
43473,4
43474,4
43475,4
43476,4
43477,4
43478,4
43479,4
43480,4
43481,4
43482,4
43483,4
43484,4
43485,4
43486,4
43487,4
43488,4
43489,4
43490,4
43491,4
43492,4
43493,4
43494,4
43495,4
43496,4
43497,4
43498,4
43499,4
43500,4
43501,4
43502,4
43503,4
43504,4
43505,4
43506,4
43507,4
43508,4
43509,4
43510,4
43511,4
43512,4
43513,4
43514,4
43515,4
43516,4
43517,4
43518,4
43519,4
43520,4
43521,4
43522,4
43523,4
43524,4
43525,4
43526,4
43527,4
43528,4
43529,4
43530,4
43531,4
43532,4
43533,4
43534,4
43535,4
43536,4
43537,4
43538,4
43539,4
43540,4
43541,4
43542,4
43543,4
43544,4
43545,4
43546,4
43547,4
43548,4
43549,4
43550,4
43551,4
43552,4
43553,4
43554,4
43555,4
43556,4
43557,4
43558,4
43559,4
43560,4
43561,4
43562,4
43563,4
43564,4
43565,4
43566,4
43567,4
43568,4
43569,4
43570,4
43571,4
43572,4
43573,4
43574,4
43575,4
43576,4
43577,4
43578,4
43579,4
43580,4
43581,4
43582,4
43583,4
43584,4
43585,4
43586,4
43587,4
43588,4
43589,4
43590,4
43591,4
43592,4
43593,4
43594,4
43595,4
43596,4
43597,4
43598,4
43599,4
43600,4
43601,4
43602,4
43603,4
43604,4
43605,4
43606,4
43607,4
43608,4
43609,4
43610,4
43611,4
43612,4
43613,4
43614,4
43615,4
43616,4
43617,4
43618,4
43619,4
43620,4
43621,4
43622,4
43623,4
43624,4
43625,4
43626,4
43627,4
43628,4
43629,4
43630,4
43631,4
43632,4
43633,4
43634,4
43635,4
43636,4
43637,4
43638,4
43639,4
43640,4
43641,4
43642,4
43643,4
43644,4
43645,4
43646,4
43647,4
43648,4
43649,4
43650,4
43651,4
43652,4
43653,4
43654,4
43655,4
43656,4
43657,4
43658,4
43659,4
43660,4
43661,4
43662,4
43663,4
43664,4
43665,4
43666,4
43667,4
43668,4
43669,4
43670,4
43671,4
43672,4
43673,4
43674,4
43675,4
43676,4
43677,4
43678,4
43679,4
43680,4
43681,4
43682,4
43683,4
43684,4
43685,4
43686,4
43687,4
43688,4
43689,4
43690,4
43691,4
43692,4
43693,4
43694,4
43695,4
43696,4
43697,4
43698,4
43699,4
43700,4
43701,4
43702,4
43703,4
43704,4
43705,4
43706,4
43707,4
43708,4
43709,4
43710,4
43711,4
43712,4
43713,4
43714,4
43715,4
43716,4
43717,4
43718,4
43719,4
43720,4
43721,4
43722,4
43723,4
43724,4
43725,4
43726,4
43727,4
43728,4
43729,4
43730,4
43731,4
43732,4
43733,4
43734,4
43735,4
43736,4
43737,4
43738,4
43739,4
43740,4
43741,4
43742,4
43743,4
43744,4
43745,4
43746,4
43747,4
43748,4
43749,4
43750,4
43751,4
43752,4
43753,4
43754,4
43755,4
43756,4
43757,4
43758,4
43759,4
43760,4
43761,4
43762,4
43763,4
43764,4
43765,4
43766,4
43767,4
43768,4
43769,4
43770,4
43771,4
43772,4
43773,4
43774,4
43775,4
43776,4
43777,4
43778,4
43779,4
43780,4
43781,4
43782,4
43783,4
43784,4
43785,4
43786,4
43787,4
43788,4
43789,4
43790,4
43791,4
43792,4
43793,4
43794,4
43795,4
43796,4
43797,4
43798,4
43799,4
43800,4
43801,4
43802,4
43803,4
43804,4
43805,4
43806,4
43807,4
43808,4
43809,4
43810,4
43811,4
43812,4
43813,4
43814,4
43815,4
43816,4
43817,4
43818,4
43819,4
43820,4
43821,4
43822,4
43823,4
43824,4
43825,4
43826,4
43827,4
43828,4
43829,4
43830,4
43831,4
43832,4
43833,4
43834,4
43835,4
43836,4
43837,4
43838,4
43839,4
43840,4
43841,4
43842,4
43843,4
43844,4
43845,4
43846,4
43847,4
43848,4
43849,4
43850,4
43851,4
43852,4
43853,4
43854,4
43855,4
43856,4
43857,4
43858,4
43859,4
43860,4
43861,4
43862,4
43863,4
43864,4
43865,4
43866,4
43867,4
43868,4
43869,4
43870,4
43871,4
43872,4
43873,4
43874,4
43875,4
43876,4
43877,4
43878,4
43879,4
43880,4
43881,4
43882,4
43883,4
43884,4
43885,4
43886,4
43887,4
43888,4
43889,4
43890,4
43891,4
43892,4
43893,4
43894,4
43895,4
43896,4
43897,4
43898,4
43899,4
43900,4
43901,4
43902,4
43903,4
43904,4
43905,4
43906,4
43907,4
43908,4
43909,4
43910,4
43911,4
43912,4
43913,4
43914,4
43915,4
43916,4
43917,4
43918,4
43919,4
43920,4
43921,4
43922,4
43923,4
43924,4
43925,4
43926,4
43927,4
43928,4
43929,4
43930,4
43931,4
43932,4
43933,4
43934,4
43935,4
43936,4
43937,4
43938,4
43939,4
43940,4
43941,4
43942,4
43943,4
43944,4
43945,4
43946,4
43947,4
43948,4
43949,4
43950,4
43951,4
43952,4
43953,4
43954,4
43955,4
43956,4
43957,4
43958,4
43959,4
43960,4
43961,4
43962,4
43963,4
43964,4
43965,4
43966,4
43967,4
43968,4
43969,4
43970,4
43971,4
43972,4
43973,4
43974,4
43975,4
43976,4
43977,4
43978,4
43979,4
43980,4
43981,4
43982,4
43983,4
43984,4
43985,4
43986,4
43987,4
43988,4
43989,4
43990,4
43991,4
43992,4
43993,4
43994,4
43995,4
43996,4
43997,4
43998,4
43999,4
44000,4
44001,4
44002,4
44003,4
44004,4
44005,4
44006,4
44007,4
44008,4
44009,4
44010,4
44011,4
44012,4
44013,4
44014,4
44015,4
44016,4
44017,4
44018,4
44019,4
44020,4
44021,4
44022,4
44023,4
44024,4
44025,4
44026,4
44027,4
44028,4
44029,4
44030,4
44031,4
44032,4
44033,4
44034,4
44035,4
44036,4
44037,4
44038,4
44039,4
44040,4
44041,4
44042,4
44043,4
44044,4
44045,4
44046,4
44047,4
44048,4
44049,4
44050,4
44051,4
44052,4
44053,4
44054,4
44055,4
44056,4
44057,4
44058,4
44059,4
44060,4
44061,4
44062,4
44063,4
44064,4
44065,4
44066,4
44067,4
44068,4
44069,4
44070,4
44071,4
44072,4
44073,4
44074,4
44075,4
44076,4
44077,4
44078,4
44079,4
44080,4
44081,4
44082,4
44083,4
44084,4
44085,4
44086,4
44087,4
44088,4
44089,4
44090,4
44091,4
44092,4
44093,4
44094,4
44095,4
44096,4
44097,4
44098,4
44099,4
44100,4
44101,4
44102,4
44103,4
44104,4
44105,4
44106,4
44107,4
44108,4
44109,4
44110,4
44111,4
44112,4
44113,4
44114,4
44115,4
44116,4
44117,4
44118,4
44119,4
44120,4
44121,4
44122,4
44123,4
44124,4
44125,4
44126,4
44127,4
44128,4
44129,4
44130,4
44131,4
44132,4
44133,4
44134,4
44135,4
44136,4
44137,4
44138,4
44139,4
44140,4
44141,4
44142,4
44143,4
44144,4
44145,4
44146,4
44147,4
44148,4
44149,4
44150,4
44151,4
44152,4
44153,4
44154,4
44155,4
44156,4
44157,4
44158,4
44159,4
44160,4
44161,4
44162,4
44163,4
44164,4
44165,4
44166,4
44167,4
44168,4
44169,4
44170,4
44171,4
44172,4
44173,4
44174,4
44175,4
44176,4
44177,4
44178,4
44179,4
44180,4
44181,4
44182,4
44183,4
44184,4
44185,4
44186,4
44187,4
44188,4
44189,4
44190,4
44191,4
44192,4
44193,4
44194,4
44195,4
44196,4
44197,4
44198,4
44199,4
44200,4
44201,4
44202,4
44203,4
44204,4
44205,4
44206,4
44207,4
44208,4
44209,4
44210,4
44211,4
44212,4
44213,4
44214,4
44215,4
44216,4
44217,4
44218,4
44219,4
44220,4
44221,4
44222,4
44223,4
44224,4
44225,4
44226,4
44227,4
44228,4
44229,4
44230,4
44231,4
44232,4
44233,4
44234,4
44235,4
44236,4
44237,4
44238,5
44239,5
44240,5
44241,5
44242,5
44243,5
44244,5
44245,5
44246,5
44247,5
44248,5
44249,5
44250,5
44251,5
44252,5
44253,5
44254,5
44255,5
44256,5
44257,5
44258,5
44259,5
44260,5
44261,5
44262,5
44263,5
44264,5
44265,5
44266,5
44267,5
44268,5
44269,5
44270,5
44271,5
44272,5
44273,5
44274,5
44275,5
44276,5
44277,5
44278,5
44279,5
44280,5
44281,5
44282,5
44283,5
44284,5
44285,5
44286,5
44287,5
44288,5
44289,5
44290,5
44291,5
44292,5
44293,5
44294,5
44295,5
44296,5
44297,5
44298,5
44299,5
44300,5
44301,5
44302,5
44303,5
44304,5
44305,5
44306,5
44307,5
44308,5
44309,5
44310,5
44311,5
44312,5
44313,5
44314,5
44315,5
44316,5
44317,5
44318,5
44319,5
44320,5
44321,5
44322,5
44323,5
44324,5
44325,5
44326,5
44327,5
44328,5
44329,5
44330,5
44331,5
44332,5
44333,5
44334,5
44335,5
44336,5
44337,5
44338,5
44339,5
44340,5
44341,5
44342,5
44343,5
44344,5
44345,5
44346,5
44347,5
44348,5
44349,5
44350,5
44351,5
44352,5
44353,5
44354,5
44355,5
44356,5
44357,5
44358,5
44359,5
44360,5
44361,5
44362,5
44363,5
44364,5
44365,5
44366,5
44367,5
44368,5
44369,5
44370,5
44371,5
44372,5
44373,5
44374,5
44375,5
44376,5
44377,5
44378,5
44379,5
44380,5
44381,5
44382,5
44383,5
44384,5
44385,5
44386,5
44387,5
44388,5
44389,5
44390,5
44391,5
44392,5
44393,5
44394,5
44395,5
44396,5
44397,5
44398,5
44399,5
44400,5
44401,5
44402,5
44403,5
44404,5
44405,5
44406,5
44407,5
44408,5
44409,5
44410,5
44411,5
44412,5
44413,5
44414,5
44415,5
44416,5
44417,5
44418,5
44419,5
44420,5
44421,5
44422,5
44423,5
44424,5
44425,5
44426,5
44427,5
44428,5
44429,5
44430,5
44431,5
44432,5
44433,5
44434,5
44435,5
44436,5
44437,5
44438,5
44439,5
44440,5
44441,5
44442,5
44443,5
44444,5
44445,5
44446,5
44447,5
44448,5
44449,5
44450,5
44451,5
44452,5
44453,5
44454,5
44455,5
44456,5
44457,5
44458,5
44459,5
44460,5
44461,5
44462,5
44463,5
44464,5
44465,5
44466,5
44467,5
44468,5
44469,5
44470,5
44471,5
44472,5
44473,5
44474,5
44475,5
44476,5
44477,5
44478,5
44479,5
44480,5
44481,5
44482,5
44483,5
44484,5
44485,5
44486,5
44487,5
44488,5
44489,5
44490,5
44491,5
44492,5
44493,5
44494,5
44495,5
44496,5
44497,5
44498,5
44499,5
44500,5
44501,5
44502,5
44503,5
44504,5
44505,5
44506,5
44507,5
44508,5
44509,5
44510,5
44511,5
44512,5
44513,5
44514,5
44515,5
44516,5
44517,5
44518,5
44519,5
44520,5
44521,5
44522,5
44523,5
44524,5
44525,5
44526,5
44527,5
44528,5
44529,5
44530,5
44531,5
44532,5
44533,5
44534,5
44535,5
44536,5
44537,5
44538,5
44539,5
44540,5
44541,5
44542,5
44543,5
44544,5
44545,5
44546,5
44547,5
44548,5
44549,5
44550,5
44551,5
44552,5
44553,5
44554,5
44555,5
44556,5
44557,5
44558,5
44559,5
44560,5
44561,5
44562,5
44563,5
44564,5
44565,5
44566,5
44567,5
44568,5
44569,5
44570,5
44571,5
44572,5
44573,5
44574,5
44575,5
44576,5
44577,5
44578,5
44579,5
44580,5
44581,5
44582,5
44583,5
44584,5
44585,5
44586,5
44587,5
44588,5
44589,5
44590,5
44591,5
44592,5
44593,5
44594,5
44595,5
44596,5
44597,5
44598,5
44599,5
44600,5
44601,5
44602,5
44603,5
44604,5
44605,5
44606,5
44607,5
44608,5
44609,5
44610,5
44611,5
44612,5
44613,5
44614,5
44615,5
44616,5
44617,5
44618,5
44619,5
44620,5
44621,5
44622,5
44623,5
44624,5
44625,5
44626,5
44627,5
44628,5
44629,5
44630,5
44631,5
44632,5
44633,5
44634,5
44635,5
44636,5
44637,5
44638,5
44639,5
44640,5
44641,5
44642,5
44643,5
44644,5
44645,5
44646,5
44647,5
44648,5
44649,5
44650,5
44651,5
44652,5
44653,5
44654,5
44655,5
44656,5
44657,5
44658,5
44659,5
44660,5
44661,5
44662,5
44663,5
44664,5
44665,5
44666,5
44667,5
44668,5
44669,5
44670,5
44671,5
44672,5
44673,5
44674,5
44675,5
44676,5
44677,5
44678,5
44679,5
44680,5
44681,5
44682,5
44683,5
44684,5
44685,5
44686,5
44687,5
44688,5
44689,5
44690,5
44691,5
44692,5
44693,5
44694,5
44695,5
44696,5
44697,5
44698,5
44699,5
44700,5
44701,5
44702,5
44703,5
44704,5
44705,5
44706,5
44707,5
44708,5
44709,5
44710,5
44711,5
44712,5
44713,5
44714,5
44715,5
44716,5
44717,5
44718,5
44719,5
44720,5
44721,5
44722,5
44723,5
44724,5
44725,5
44726,5
44727,5
44728,5
44729,5
44730,5
44731,5
44732,5
44733,5
44734,5
44735,5
44736,5
44737,5
44738,5
44739,5
44740,5
44741,5
44742,5
44743,5
44744,5
44745,5
44746,5
44747,5
44748,5
44749,5
44750,5
44751,5
44752,5
44753,5
44754,5
44755,5
44756,5
44757,5
44758,5
44759,5
44760,5
44761,5
44762,5
44763,5
44764,5
44765,5
44766,5
44767,5
44768,5
44769,5
44770,5
44771,5
44772,5
44773,5
44774,5
44775,5
44776,5
44777,5
44778,5
44779,5
44780,5
44781,5
44782,5
44783,5
44784,5
44785,5
44786,5
44787,5
44788,5
44789,5
44790,5
44791,5
44792,5
44793,5
44794,5
44795,5
44796,5
44797,5
44798,5
44799,5
44800,5
44801,5
44802,5
44803,5
44804,5
44805,5
44806,5
44807,5
44808,5
44809,5
44810,5
44811,5
44812,5
44813,5
44814,5
44815,5
44816,5
44817,5
44818,5
44819,5
44820,5
44821,5
44822,5
44823,5
44824,5
44825,5
44826,5
44827,5
44828,5
44829,5
44830,5
44831,5
44832,5
44833,5
44834,5
44835,5
44836,5
44837,5
44838,5
44839,5
44840,5
44841,5
44842,5
44843,5
44844,5
44845,5
44846,5
44847,5
44848,5
44849,5
44850,5
44851,5
44852,5
44853,5
44854,5
44855,5
44856,5
44857,5
44858,5
44859,5
44860,5
44861,5
44862,5
44863,5
44864,5
44865,5
44866,5
44867,5
44868,5
44869,5
44870,5
44871,5
44872,5
44873,5
44874,5
44875,5
44876,5
44877,5
44878,5
44879,5
44880,5
44881,5
44882,5
44883,5
44884,5
44885,5
44886,5
44887,5
44888,5
44889,5
44890,5
44891,5
44892,5
44893,5
44894,5
44895,5
44896,5
44897,5
44898,5
44899,5
44900,5
44901,5
44902,5
44903,5
44904,5
44905,5
44906,5
44907,5
44908,5
44909,5
44910,5
44911,5
44912,5
44913,5
44914,5
44915,5
44916,5
44917,5
44918,5
44919,5
44920,5
44921,5
44922,5
44923,5
44924,5
44925,5
44926,5
44927,5
44928,5
44929,5
44930,5
44931,5
44932,5
44933,5
44934,5
44935,5
44936,5
44937,5
44938,5
44939,5
44940,5
44941,5
44942,5
44943,5
44944,5
44945,5
44946,5
44947,5
44948,5
44949,5
44950,5
44951,5
44952,5
44953,5
44954,5
44955,5
44956,5
44957,5
44958,5
44959,5
44960,5
44961,5
44962,5
44963,5
44964,5
44965,5
44966,5
44967,5
44968,5
44969,5
44970,5
44971,5
44972,5
44973,5
44974,5
44975,5
44976,5
44977,5
44978,5
44979,5
44980,5
44981,5
44982,5
44983,5
44984,5
44985,5
44986,5
44987,5
44988,5
44989,5
44990,5
44991,5
44992,5
44993,5
44994,5
44995,5
44996,5
44997,5
44998,5
44999,5
45000,5
45001,5
45002,5
45003,5
45004,5
45005,5
45006,5
45007,5
45008,5
45009,5
45010,5
45011,5
45012,5
45013,5
45014,5
45015,5
45016,5
45017,5
45018,5
45019,5
45020,5
45021,5
45022,5
45023,5
45024,5
45025,5
45026,5
45027,5
45028,5
45029,5
45030,5
45031,5
45032,5
45033,5
45034,5
45035,5
45036,5
45037,5
45038,5
45039,5
45040,5
45041,5
45042,5
45043,5
45044,5
45045,5
45046,5
45047,5
45048,5
45049,5
45050,5
45051,5
45052,5
45053,5
45054,5
45055,5
45056,5
45057,5
45058,5
45059,5
45060,5
45061,5
45062,5
45063,5
45064,5
45065,5
45066,5
45067,5
45068,5
45069,5
45070,5
45071,5
45072,5
45073,5
45074,5
45075,5
45076,5
45077,5
45078,5
45079,5
45080,5
45081,5
45082,5
45083,5
45084,5
45085,5
45086,5
45087,5
45088,5
45089,5
45090,5
45091,5
45092,5
45093,5
45094,5
45095,5
45096,5
45097,5
45098,5
45099,5
45100,5
45101,5
45102,5
45103,5
45104,5
45105,5
45106,5
45107,5
45108,5
45109,5
45110,5
45111,5
45112,5
45113,5
45114,5
45115,5
45116,5
45117,5
45118,5
45119,5
45120,5
45121,5
45122,5
45123,5
45124,5
45125,5
45126,5
45127,5
45128,5
45129,5
45130,5
45131,5
45132,5
45133,5
45134,5
45135,5
45136,5
45137,5
45138,5
45139,5
45140,5
45141,5
45142,5
45143,5
45144,5
45145,5
45146,5
45147,5
45148,5
45149,5
45150,5
45151,5
45152,5
45153,5
45154,5
45155,5
45156,5
45157,5
45158,5
45159,5
45160,5
45161,5
45162,5
45163,5
45164,5
45165,5
45166,5
45167,5
45168,5
45169,5
45170,5
45171,5
45172,5
45173,5
45174,5
45175,5
45176,5
45177,5
45178,5
45179,5
45180,5
45181,5
45182,5
45183,5
45184,5
45185,5
45186,5
45187,5
45188,5
45189,5
45190,5
45191,5
45192,5
45193,5
45194,5
45195,5
45196,5
45197,5
45198,5
45199,5
45200,5
45201,5
45202,5
45203,5
45204,5
45205,5
45206,5
45207,5
45208,5
45209,5
45210,5
45211,5
45212,5
45213,5
45214,5
45215,5
45216,5
45217,5
45218,5
45219,5
45220,5
45221,5
45222,5
